conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
14113,15259,Mali,Government of Mali,72,"Government of Burkina Faso, Government of Portugal, Government of Italy, Government of Mexico, Government of Indonesia, Government of United Kingdom, Government of Canada, Government of Togo, Government of Sri Lanka, Government of Norway, Government of Austria, Government of Egypt, Government of Madagascar, Government of Armenia, Government of Spain, Government of Guinea, Government of Burundi, Government of Czech Republic, Government of El Salvador, Government of Netherlands, Government of China, Government of Kenya, Government of Benin, Government of Guatemala, Government of Hungary, Government of Romania, Government of Mauritania, Government of Denmark, Government of New Zealand, Government of Sweden, Government of Latvia, Government of Finland, Government of Chad, Government of Bhutan, Government of Nepal, Government of Bangladesh, Government of Bosnia-Herzegovina, Government of Nigeria, Government of Cameroon, Government of Sierra Leone, Government of Jordan, Government of Liberia, Government of Tunisia, Government of Gambia, Government of Estonia, Government of Senegal, Government of Niger, Government of Lithuania, Government of Turkey, Government of Ethiopia, Government of Cambodia (Kampuchea), Government of United States of America, Government of Switzerland, Government of Germany, Government of France, Government of Ivory Coast, Government of Ghana, Government of Pakistan, Government of Belgium",IS,234,,1,Islamic State,2018,119,114,155,4,Mali,432,"420, 760, 200, 475, 436, 433, 325, 211, 390, 437, 346, 580, 360, 771, 210, 651, 471, 2, 366, 516, 316, 434, 850, 230, 452, 663, 790, 451, 371, 811, 385, 710, 367, 90, 260, 530, 501, 380, 483, 368, 225, 20, 640, 235, 220, 461, 375, 70, 310, 438, 439, 305, 92, 780, 435, 616, 920, 450, 770",,,432,432,4,24.1
14113,15259,Mali,Government of Mali,72,"Government of Burkina Faso, Government of Portugal, Government of Italy, Government of Mexico, Government of Indonesia, Government of United Kingdom, Government of Canada, Government of Togo, Government of Sri Lanka, Government of Norway, Government of Austria, Government of Egypt, Government of Madagascar, Government of Armenia, Government of Spain, Government of Guinea, Government of Burundi, Government of Czech Republic, Government of El Salvador, Government of Netherlands, Government of China, Government of Ukraine, Government of Kenya, Government of Benin, Government of Guatemala, Government of Romania, Government of Mauritania, Government of Denmark, Government of Sweden, Government of Ireland, Government of Latvia, Government of Finland, Government of Chad, Government of Bhutan, Government of Nepal, Government of Bangladesh, Government of Bosnia-Herzegovina, Government of Nigeria, Government of Cameroon, Government of Sierra Leone, Government of Jordan, Government of Liberia, Government of Tunisia, Government of Gambia, Government of Estonia, Government of Senegal, Government of Niger, Government of Lithuania, Government of Turkey, Government of Ethiopia, Government of Cambodia (Kampuchea), Government of United States of America, Government of Switzerland, Government of Germany, Government of France, Government of Ivory Coast, Government of Ghana, Government of Pakistan, Government of Belgium",IS,234,,1,Islamic State,2019,181,174,195,4,Mali,432,"420, 760, 200, 475, 436, 433, 325, 211, 390, 437, 346, 580, 360, 771, 210, 651, 471, 2, 366, 516, 316, 434, 850, 230, 452, 663, 790, 205, 451, 371, 811, 385, 710, 367, 90, 260, 530, 501, 380, 483, 368, 225, 20, 640, 235, 220, 461, 375, 70, 438, 439, 369, 305, 92, 780, 435, 616, 450, 770",,,432,432,4,24.1
14113,15259,Mali,Government of Mali,72,"Government of Burkina Faso, Government of Portugal, Government of Italy, Government of Mexico, Government of Indonesia, Government of United Kingdom, Government of Canada, Government of Zambia, Government of Togo, Government of Sri Lanka, Government of Norway, Government of Austria, Government of Egypt, Government of Madagascar, Government of Armenia, Government of Spain, Government of Guinea, Government of Burundi, Government of Czech Republic, Government of El Salvador, Government of Netherlands, Government of China, Government of Ukraine, Government of Kenya, Government of Benin, Government of Guatemala, Government of Romania, Government of Mauritania, Government of Denmark, Government of Sweden, Government of Ireland, Government of Latvia, Government of Finland, Government of Chad, Government of Bhutan, Government of Nepal, Government of Bangladesh, Government of Bosnia-Herzegovina, Government of Nigeria, Government of Cameroon, Government of Sierra Leone, Government of Jordan, Government of Liberia, Government of Tunisia, Government of Gambia, Government of Estonia, Government of Senegal, Government of Niger, Government of Lithuania, Government of Ethiopia, Government of Iran, Government of Cambodia (Kampuchea), Government of United States of America, Government of Switzerland, Government of Germany, Government of France, Government of Australia, Government of Ghana, Government of Ivory Coast, Government of Belgium, Government of Pakistan",IS,234,,1,Islamic State,2020,63,58,106,4,Mali,432,"420, 760, 200, 475, 436, 433, 325, 211, 390, 437, 346, 580, 360, 771, 210, 651, 900, 471, 2, 366, 516, 316, 434, 850, 230, 452, 663, 790, 205, 451, 371, 811, 385, 710, 367, 90, 260, 530, 501, 380, 483, 368, 225, 630, 20, 235, 220, 461, 375, 70, 438, 439, 369, 305, 92, 780, 435, 616, 450, 770, 551",,,432,432,4,24.1
14113,15259,Mali,Government of Mali,72,"Government of Burkina Faso, Government of Portugal, Government of Italy, Government of Mexico, Government of Indonesia, Government of United Kingdom, Government of Canada, Government of Zambia, Government of Togo, Government of Sri Lanka, Government of Norway, Government of Austria, Government of Egypt, Government of Armenia, Government of Spain, Government of Guinea, Government of Burundi, Government of Czech Republic, Government of El Salvador, Government of Netherlands, Government of China, Government of Ukraine, Government of Kenya, Government of Benin, Government of Guatemala, Government of Romania, Government of Mauritania, Government of Denmark, Government of Sweden, Government of Ireland, Government of Latvia, Government of Finland, Government of Chad, Government of Bhutan, Government of Nepal, Government of Bangladesh, Government of Bosnia-Herzegovina, Government of Nigeria, Government of Cameroon, Government of Sierra Leone, Government of Jordan, Government of Liberia, Government of Tunisia, Government of Gambia, Government of Estonia, Government of Senegal, Government of Niger, Government of Lithuania, Government of Turkey, Government of Luxembourg, Government of Ethiopia, Government of Iran, Government of Cambodia (Kampuchea), Government of United States of America, Government of Switzerland, Government of Germany, Government of France, Government of Australia, Government of Ghana, Government of Ivory Coast, Government of Belgium, Government of Pakistan",IS,234,,1,Islamic State,2021,110,110,129,4,Mali,432,"420, 760, 200, 475, 436, 433, 325, 211, 390, 437, 346, 360, 771, 210, 651, 900, 471, 2, 366, 516, 316, 434, 850, 230, 452, 663, 790, 205, 451, 371, 811, 385, 710, 367, 90, 260, 530, 501, 380, 483, 368, 225, 630, 20, 640, 235, 220, 461, 375, 70, 438, 439, 369, 305, 92, 780, 435, 616, 212, 450, 770, 551",,,432,432,4,24.1
14113,15259,Mali,Government of Mali,72,"Government of Burkina Faso, Government of Portugal, Government of Italy, Government of Mexico, Government of Indonesia, Government of United Kingdom, Government of Canada, Government of Togo, Government of Sri Lanka, Government of Norway, Government of Austria, Government of Egypt, Government of Spain, Government of Guinea, Government of Burundi, Government of Czech Republic, Government of El Salvador, Government of Netherlands, Government of China, Government of Kenya, Government of Benin, Government of Guatemala, Government of Romania, Government of Mauritania, Government of Denmark, Government of Sweden, Government of Latvia, Government of Finland, Government of Chad, Government of Bhutan, Government of Nepal, Government of Bangladesh, Government of Nigeria, Government of Cameroon, Government of Sierra Leone, Government of Jordan, Government of Liberia, Government of Tunisia, Government of Gambia, Government of Estonia, Government of Senegal, Government of Niger, Government of Greece, Government of Lithuania, Government of Luxembourg, Government of Turkey, Government of Iran, Government of Cambodia (Kampuchea), Government of United States of America, Government of Switzerland, Government of Germany, Government of France, Government of Australia, Government of Ghana, Government of Ivory Coast, Government of Belgium, Government of Pakistan",IS,234,,1,Islamic State,2022,323,323,436,4,Mali,432,"420, 760, 200, 475, 436, 433, 325, 211, 390, 437, 360, 771, 210, 651, 900, 471, 2, 366, 516, 316, 434, 850, 230, 452, 350, 663, 790, 451, 811, 385, 710, 367, 90, 260, 501, 380, 225, 483, 368, 630, 20, 640, 235, 220, 461, 375, 70, 438, 439, 305, 92, 780, 435, 616, 212, 450, 770",,,432,432,4,24.1
14113,15259,Mali,Government of Mali,72,"Government of Burkina Faso, Government of Portugal, Government of Italy, Government of Mexico, Government of Indonesia, Government of United Kingdom, Government of Canada, Government of Togo, Government of Sri Lanka, Government of Norway, Government of Austria, Government of Egypt, Government of Spain, Government of Guinea, Government of Burundi, Government of Czech Republic, Government of El Salvador, Government of Netherlands, Government of China, Government of Kenya, Government of Benin, Government of Guatemala, Government of Romania, Government of Mauritania, Government of Denmark, Government of Finland, Government of Chad, Government of Bhutan, Government of Nepal, Government of Bangladesh, Government of Nigeria, Government of Cameroon, Government of Sierra Leone, Government of Jordan, Government of Liberia, Government of Tunisia, Government of Gambia, Government of Estonia, Government of Senegal, Government of Niger, Government of Lithuania, Government of Turkey, Government of Luxembourg, Government of Iran, Government of Cambodia (Kampuchea), Government of United States of America, Government of Switzerland, Government of Germany, Government of France, Government of Australia, Government of Ghana, Government of Ivory Coast, Government of Belgium, Government of Pakistan",IS,234,,1,Islamic State,2023,182,182,215,4,Mali,432,"420, 760, 200, 475, 436, 433, 325, 211, 390, 437, 360, 771, 210, 651, 900, 471, 2, 366, 516, 316, 434, 850, 230, 452, 663, 790, 451, 811, 385, 710, 90, 260, 501, 225, 483, 368, 630, 20, 640, 235, 220, 461, 375, 70, 438, 439, 305, 92, 780, 435, 616, 212, 450, 770",,,432,432,4,24.1
289,"624, 626, 623",Colombia,Government of Colombia,17,,"ELN, EPL, FARC","744, 743, 746",,2,,1989,238,237,944,3,Colombia,100,,,,100,100,5,24.1
289,"624, 626, 623",Colombia,Government of Colombia,17,,"ELN, EPL, FARC","744, 743, 746",,2,,1990,501,501,568,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1991,725,725,754,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1992,1479,1479,1503,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1993,182,182,192,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1994,1123,1123,1334,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1995,823,823,828,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1996,1192,1185,1229,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1997,560,560,676,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1998,939,938,1384,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1999,1374,1353,1663,3,Colombia,100,,,,100,100,5,24.1
289,"624, 15558, 623",Colombia,Government of Colombia,17,,"ELN, EPL - Megateo, FARC","744, 7074, 743",,2,,2000,1870,1856,2189,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2001,1864,1859,1983,3,Colombia,100,,,,100,100,5,24.1
289,"624, 15558, 623",Colombia,Government of Colombia,17,,"ELN, EPL - Megateo, FARC","744, 7074, 743",,2,,2002,3392,3335,3929,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2003,2078,2051,2106,3,Colombia,100,,,,100,100,5,24.1
289,"624, 15558, 623",Colombia,Government of Colombia,17,,"ELN, EPL - Megateo, FARC","744, 7074, 743",,2,,2004,1355,1322,1401,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2005,1389,1389,1455,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2006,502,502,514,3,Colombia,100,,,,100,100,5,24.1
289,623,Colombia,Government of Colombia,17,,FARC,743,,2,,2007,316,316,323,3,"Venezuela, Colombia",100,,,,100,"100, 101",5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2008,244,240,253,3,"Ecuador, Colombia",100,,,,100,"100, 130",5,24.1
289,623,Colombia,Government of Colombia,17,,FARC,743,,2,,2009,377,377,421,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2010,419,419,425,3,Colombia,100,,,,100,100,5,24.1
289,623,Colombia,Government of Colombia,17,,FARC,743,,2,,2011,202,202,208,3,Colombia,100,,,,100,100,5,24.1
289,623,Colombia,Government of Colombia,17,,FARC,743,,2,,2012,211,211,310,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2013,140,140,183,3,Colombia,100,,,,100,100,5,24.1
289,623,Colombia,Government of Colombia,17,,FARC,743,,2,,2014,119,119,119,3,Colombia,100,,,,100,100,5,24.1
289,"624, 623",Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2015,134,134,140,3,Colombia,100,,,,100,100,5,24.1
289,624,Colombia,Government of Colombia,17,,ELN,744,,2,,2016,30,30,30,3,Colombia,100,,,,100,100,5,24.1
289,"624, 17247",Colombia,Government of Colombia,17,,"ELN, FARC-EMC","744, 8468",,2,,2018,131,131,131,3,Colombia,100,,,,100,100,5,24.1
289,"624, 17247",Colombia,Government of Colombia,17,,"ELN, FARC-EMC","744, 8468",,2,,2019,115,115,119,3,"Ecuador, Colombia",100,,,,100,"100, 130",5,24.1
289,17247,Colombia,Government of Colombia,17,,FARC-EMC,8468,,2,,2020,28,28,28,3,"Peru, Colombia",100,,,,100,"135, 100",5,24.1
289,"624, 17247",Colombia,Government of Colombia,17,,"ELN, FARC-EMC","744, 8468",,2,,2021,113,113,123,3,Colombia,100,,,,100,100,5,24.1
289,"624, 17247",Colombia,Government of Colombia,17,,"ELN, FARC-EMC","744, 8468",,2,,2022,107,107,109,3,Colombia,100,,,,100,100,5,24.1
289,"624, 17247",Colombia,Government of Colombia,17,,"ELN, FARC-EMC","744, 8468",,2,,2023,87,86,88,3,Colombia,100,,,,100,100,5,24.1
291,628,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2018,25,24,41,3,Indonesia,850,,,,850,850,3,24.1
291,628,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2021,51,24,59,3,Indonesia,850,,,,850,850,3,24.1
291,628,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2022,46,38,47,3,Indonesia,850,,,,850,850,3,24.1
291,628,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2023,59,39,75,3,Indonesia,850,,,,850,850,3,24.1
13604,14620,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2016,10903,10655,11250,4,Syria,652,"630, 365",,,652,652,2,24.1
13604,14620,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2017,11920,11667,13077,4,Syria,652,"630, 365",,,652,652,2,24.1
13604,14620,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2018,4347,4340,4461,4,Syria,652,"630, 365",,,652,652,2,24.1
13604,14620,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2019,523,522,636,4,Syria,652,"630, 365",,,652,652,2,24.1
13604,14620,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2020,1076,771,1377,4,Syria,652,"630, 365",,,652,652,2,24.1
13604,14620,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2021,680,680,774,4,Syria,652,"630, 365",,,652,652,2,24.1
13604,14620,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2022,348,348,400,4,Syria,652,"630, 365",,,652,652,2,24.1
13604,14620,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2023,458,458,564,4,Syria,652,"630, 365",,,652,652,2,24.1
13604,14620,Syria,Government of Syria,118,,IS,234,,1,Islamic State,2013,1422,1414,1642,3,Syria,652,,,,652,652,2,24.1
13604,14620,Syria,Government of Syria,118,,IS,234,,1,Islamic State,2014,7336,6977,8114,3,Syria,652,,,,652,652,2,24.1
13604,14620,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2015,10382,9976,10713,4,Syria,652,"630, 365",,,652,652,2,24.1
292,"632, 631",Peru,Government of Peru,21,,"Sendero Luminoso, MRTA","750, 751",,2,,1989,1827,1810,1838,3,Peru,135,,,,135,135,5,24.1
292,"632, 631",Peru,Government of Peru,21,,"Sendero Luminoso, MRTA","750, 751",,2,,1990,1099,1099,1099,3,Peru,135,,,,135,135,5,24.1
292,"632, 631",Peru,Government of Peru,21,,"Sendero Luminoso, MRTA","750, 751",,2,,1991,1138,1138,1139,3,Peru,135,,,,135,135,5,24.1
292,"632, 631",Peru,Government of Peru,21,,"Sendero Luminoso, MRTA","750, 751",,2,,1992,1042,1042,1044,3,Peru,135,,,,135,135,5,24.1
292,"632, 631",Peru,Government of Peru,21,,"Sendero Luminoso, MRTA","750, 751",,2,,1993,672,672,677,3,Peru,135,,,,135,135,5,24.1
292,631,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1994,253,253,253,3,Peru,135,,,,135,135,5,24.1
292,631,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1995,178,178,178,3,Peru,135,,,,135,135,5,24.1
292,631,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1996,80,80,80,3,Peru,135,,,,135,135,5,24.1
292,631,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1997,93,93,99,3,Peru,135,,,,135,135,5,24.1
292,631,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1998,25,25,25,3,Peru,135,,,,135,135,5,24.1
292,631,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1999,75,75,75,3,Peru,135,,,,135,135,5,24.1
292,631,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2007,32,32,32,3,Peru,135,,,,135,135,5,24.1
292,631,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2008,40,40,40,3,Peru,135,,,,135,135,5,24.1
292,631,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2009,50,50,80,3,Peru,135,,,,135,135,5,24.1
292,631,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2010,28,28,28,3,Peru,135,,,,135,135,5,24.1
294,634,"Thailand, Cambodia (Kampuchea)",Government of Cambodia (Kampuchea),148,,Government of Thailand,147,,1,Common Border,2011,29,29,36,2,"Thailand, Cambodia (Kampuchea)",811,,800,,"800, 811","800, 811",3,24.1
297,640,Nigeria,Government of Nigeria,84,Government of Cameroon,JAS,1051,,2,,2016,164,164,180,4,Nigeria,475,471,,,475,475,4,24.1
297,640,Nigeria,Government of Nigeria,84,Government of Cameroon,JAS,1051,,2,,2017,1062,1061,1114,4,Nigeria,475,471,,,475,475,4,24.1
297,640,Nigeria,Government of Nigeria,84,Government of Cameroon,JAS,1051,,2,,2018,335,322,455,4,Nigeria,475,471,,,475,475,4,24.1
297,640,Nigeria,Government of Nigeria,84,Government of Niger,JAS,1051,,2,,2019,328,320,384,4,"Niger, Nigeria",475,436,,,475,"436, 475",4,24.1
297,640,Nigeria,Government of Nigeria,84,"Government of Niger, Government of Cameroon",JAS,1051,,2,,2020,465,406,527,4,"Niger, Nigeria",475,"436, 471",,,475,"436, 475",4,24.1
297,640,Nigeria,Government of Nigeria,84,"Government of Niger, Government of Chad, Government of Cameroon",JAS,1051,,2,,2021,276,269,306,4,"Niger, Nigeria",475,"436, 471, 483",,,475,"436, 475",4,24.1
297,640,Nigeria,Government of Nigeria,84,Government of Niger,JAS,1051,,2,,2022,428,179,582,4,"Niger, Nigeria",475,436,,,475,"436, 475",4,24.1
297,640,Nigeria,Government of Nigeria,84,Government of Niger,JAS,1051,,2,,2023,464,251,502,4,"Niger, Nigeria",475,436,,,475,"436, 475",4,24.1
297,640,Nigeria,Government of Nigeria,84,,JAS,1051,,2,,2009,405,402,835,3,Nigeria,475,,,,475,475,4,24.1
297,640,Nigeria,Government of Nigeria,84,,JAS,1051,,2,,2011,325,267,547,3,Nigeria,475,,,,475,475,4,24.1
